,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
1996,21350001,avia,4739600.0,454900.0,21350,LOT ST ANNE,Vitteaux,R
9496,86000020,avia,4657600.0,34500.0,86000,6 Rue du Pont Saint-Cyprien,Poitiers,R
1994,21340001,avia,4695200.0,462400.0,21340,Route d'Autun,NOLAY,R
7705,71210010,avia,4675300.0,446800.0,71210,45 avenue de la République,Montchanin,R
1990,21320006,avia,4726300.0,455400.0,21320,LES PORTES DE BOURGOGNE,POUILLY-EN-AUXOIS,R
203,2600004,avia,4925200.0,305900.0,2600,RTE NATIONALE 2  CHEMIN DE LA NONNE,VILLERS-COTTERêTS,R
1984,21270001,avia,4731100.0,541000.0,21270,RUE DE LA GARE,PONTAILLER-SUR-SAôNE,R
350,4510003,avia,4404400.0,613000.0,4510,RN 85,Mallemoisson - Les Grillons,R
5174,49300010,avia,4700200.0,-89100.0,49300,2 Rue Nationale,Le Puy-Saint-Bonnet,R
1927,21110001,avia,4717900.0,515800.0,21110,Route de Dijon,AISEREY,R
5475,52130003,avia,4850400.0,494400.0,52130,Rue de la Madeleine,WASSY,R
1998,21360001,avia,4710700.0,465500.0,21360,ZA LA CABOTTE,BLIGNY-SUR-OUCHE,R
6509,62100006,avia,5094600.0,183700.0,62100,70 Avenue Roger Salengro,CALAIS,R
5480,52150001,avia,4820200.0,558100.0,52150,Rue Carnot,Saint-Thiébault,R
5486,52200012,avia,4785500.0,533300.0,52200,24 AVENUE TURENNE,LANGRES,R
9589,87100012,avia,4583800.0,123200.0,87100,100 boulevard de la borie,Limoges,R
1489,16230004,avia,4587300.0,17300.0,16230,AVENUE PAUL MAIRAT,MANSLE,R
5494,52330002,avia,4818200.0,498200.0,52330,2 route nationale 19,JUZENNECOURT,R
5496,52400002,avia,4795822.281,575465.051617,52400,2 route de Vittel,BOURBONNE-LES-BAINS,R
9845,90100004,avia,4751100.0,700100.0,90100,62 faubourg de Belfort,Delle,R
5497,52500001,avia,4778400.0,561500.0,52500,39 Route de Vesoul,FAYL-BILLOT,R
5500,52600001,avia,4780400.0,542600.0,52600,46 Rue de Langres,CHALINDREY,R
1480,16160001,avia,4568267.1292637,17728.895022,16160,Route de Paris,GOND-PONTOUVRE,R
5695,55500003,avia,4869900.0,530600.0,55500,91 rue de Ligny,Velaines,R
9479,85600005,avia,4694523.1993018,-129076.01748959,85600,89 RUE DURIVUM,Saint-Georges-de-Montaigu,R
2002,21390001,avia,4738800.0,430900.0,21390,Rue de l'Hôtel de Ville,PRéCY-SOUS-THIL,R
5089,48100002,avia,4455100.0,329100.0,48100,Boulevard Maréchal Foch,Marvejols,R
5097,48150002,avia,4418000.0,343000.0,48150,ROUTE DE MENDE,Meyrueis,R
5102,48200003,avia,4480696.0,327132.0,48200,41 Boulevard Guérin d'Apcher,Saint-Chély-d'Apcher,R
1949,21150001,avia,4753700.0,446100.0,21150,RUE DE LUSIAUX,VENAREY-LES-LAUMES,R
1946,21140001,avia,4748187.0025829,435113.63092324,21140,Rue Champ de la Perdrix,Semur-en-Auxois,R
1409,15000012,avia,4491394.0,242741.0,15000, Avenue de Conthe,AURILLAC,R
5112,48400003,avia,4432800.0,359200.0,48400,65 AVENUE JEAN MONESTIER,Florac,R
5121,48800002,avia,4443497.53,393339.19,48800,65 AVENUE DES CEVENNES,VILLEFORT,R
1413,15000018,avia,4491033.9878759,245341.63077782,15000,2 rue Félix Daguerre,AURILLAC,R
1934,21120004,avia,4752000.0,517900.0,21120,"51, route de Langres",Til-Châtel,R
1931,21120001,avia,4752771.0,511288.0,21120,9 Rue François Mitterrand,IS-SUR-TILLE,R
9498,86000022,avia,4657300.0,36400.0,86000,225 Rue du Faubourg du Pont Neuf,Poitiers,R
351,4600002,avia,4407500.0,599300.0,4160,RN96,Château-Arnoux-Saint-Auban,R
1983,21260001,avia,4758027.9687958,516836.27924321,21260,RD N 3 -,SELONGEY,R
9409,85190003,avia,4679146.1,-170727.3,85190,BEL AIR,Maché,R
2010,21460002,avia,4750200.0,412200.0,21460,RUE DU VIEUX CHÂTEAU,TOUTRY,R
1345,14380003,avia,4884000.0,-104300.0,14380,Rue de Vire,SAINT-SEVER-CALVADOS,R
377,5200007,avia,4456000.0,648700.0,5200,Avenue Justin Gras,EMBRUN,R
2005,21400003,avia,4787100.0,457000.0,21400,avenue noel navoizat,Châtillon-sur-Seine,R
2003,21400001,avia,4787100.0,457000.0,21400,Avenue Noël NAVOIZAT Actipôle,CHâTILLON-SUR-SEINE,R
9439,85310001,avia,4666900.0,-128700.0,85310,31 RUE DU MOULIN ROUGE,LA CHAIZE-LE-VICOMTE,R
5167,49270001,avia,4733300.0,-126100.0,49270,18 Rue de Vendée,CHAMPTOCEAUX,R
9813,89400001,avia,4796200.0,350500.0,89400,Rue Pierre et Marie Curie,MIGENNES,R
7635,70270001,avia,4774964.0,656445.0,70270,25 Route de Lure,MELISEY,R
4219,39230002,avia,4680800.0,558200.0,39230,RN 83 MONTCHAUVROT,MANTRY,R
7672,71100019,avia,4674800.0,485000.0,71100,RN6,LUX,R
7170,67220004,avia,4832700.0,733300.0,67220,Route de Villé,SAINT-MAURICE,R
7452,69220005,avia,4610700.0,473300.0,69220,Route Nationale 6,BELLEVILLE,R
2209,24100019,avia,4485570.5921094,47879.478719295,24100,8 boulevard Jean Moulin,Bergerac,R
6785,63210002,avia,4568700.0,280500.0,63210,RTE N 89,Rochefort-Montagne,R
7289,68127001,avia,4799400.0,738000.0,68127,Zone d'Activités Près A35 Sortie 28,NIEDERHERGHEIM,R
9246,83780002,avia,4353100.0,641400.0,83300,QUART.LE FLAYOSQUET 2218 AV. S. ALLENDE,DRAGUIGNAN,R
9251,83870001,avia,4329000.0,586300.0,83870,15 AVENUE DU CHEVAL BLANC,SIGNES,R
7281,68100006,avia,4774200.0,733700.0,68100,8 Porte du Miroir,MULHOUSE,R
9135,83330004,avia,4316600.0,582900.0,83330,RN8,Sainte-Anne d'Évenos,R
7270,68000013,avia,4806800.0,734400.0,68000,57 Route de Rouffach,Colmar,R
10037,92240001,avia,4881915.0,229591.0,92240,22 Boulevard Gabriel Péri,MALAKOFF,R
2165,23000007,avia,4616800.0,187400.0,23000,Rue du Docteur Manouvrier,GUéRET,R
1209,13600006,avia,4318400.0,561000.0,13600,Avenue Ernest Subilia,LA CIOTAT,R
2163,23000004,avia,4618300.0,184600.0,23000,AIRE DES MONTS DE GUERET,SAINT-SULPICE-LE-GUéRéTOIS,R
9257,84000007,avia,4394300.0,481100.0,84000,16 Boulevard Saint-Michel,AVIGNON,R
10034,92230009,avia,4892100.0,229500.0,92230,111 Avenue Gabriel Péri,GENNEVILLIERS,R
4453,42120002,avia,4601100.0,409700.0,42120,52 Boulevard Charles de Gaulle,LE COTEAU,R
2181,23290001,avia,4615000.0,151000.0,23290,8 route de la souterraine,Saint-Pierre-de-Fursac,R
7341,68390003,avia,4778900.0,738700.0,68390,10 CD 201,SAUSHEIM,R
7344,68420003,avia,4802200.0,733000.0,68420,ZA 6 rue de l'Artisanat,Herrlisheim-près-Colmar,R
7267,68000009,avia,4807600.0,736600.0,68000,56 Avenue d'Alsace,COLMAR,R
9233,83670001,avia,4356000.0,600400.0,83670,6 PLACE MARTIN FERDINAND,BARJOLS,R
4215,39220004,avia,4647731.2337594,606503.31274283,39220,1405 ROUTE BLANCHE,LES ROUSSES,R
7556,69620002,avia,4594400.0,456600.0,69620,les plaines,Saint-Laurent-d'Oingt,R
4247,39600001,avia,4691100.0,577000.0,39600,Route de Besançon,Arbois,R
9184,83500008,avia,4310800.0,587700.0,83500,Rond-Point du 8 Mai 1945,LA SEYNE-SUR-MER,R
7536,69500011,avia,4575200.0,490000.0,69500,250 ROUTE DE GENAS,Bron,R
2223,24150003,avia,4483600.0,72900.0,24150,68 avenue paul langevin,lalinde,R
7496,69380007,avia,4587400.0,474800.0,69380,Chemin de Montluzin,LISSIEU,R
4301,40230006,avia,4363709.6148684,-135325.57977807,40230,"617 route de Dax, RD 810",Bénesse-Maremne,R
7614,70120002,avia,4771200.0,588800.0,70120,Place du 15 Juin 1940,Combeaufontaine,R
7616,70130001,avia,4755117.0,585614.0,70130,"12, avenue des Peupliers",Fresne-Saint-Mamès,R
4220,39230003,avia,4682592.0,557429.0,39230,Route de Dole,Toulouse-le-Château,R
1088,13140002,avia,4359300.0,500400.0,13140,RN 569 route de salon,Miramas,R
4189,39100010,avia,4709800.0,550000.0,39100,Boulevard des frères Lumière,Dole,R
7653,70600001,avia,4760900.0,552100.0,70600,101 Route de Gray,CHAMPLITTE,R
10066,92500017,avia,4887062.22,218045.32,92500,155 AVENUE PAUL DOUMER,Rueil-Malmaison,R
7687,71140001,avia,4662300.0,376100.0,71140,ROUTE DE MOULINS,BOURBON-LANCY,R
7684,71130002,avia,4659100.0,406500.0,71130,ROUTE DE DIGOIN,GUEUGNON,R
7682,71120001,avia,4644149.22616,430970.58805,71120,62 RTE DE MACON,CHAROLLES,R
7680,71110003,avia,4628900.0,404100.0,71110,Le Champêtre,BAUGY,R
1066,13112005,avia,4338400.0,560200.0,13112,672 Route des vignerons,LA DESTROUSSE,R
7679,71110001,avia,4627800.0,403100.0,71110,ZONE ARTISANALE,MARCIGNY,R
2255,24320002,avia,4536900.0,44600.0,24320,11 rue Passadour,La Tour-Blanche,R
4209,39200002,avia,4638322.076,586176.749,39200,14 Rue Carnot,SAINT-CLAUDE,R
4212,39210001,avia,4675700.0,561400.0,39210,10 GRANDE RUE,VOITEUR,R
9125,83300004,avia,4352900.0,647100.0,83300,80 Avenue du Général Charles de Gaulle,Draguignan,R
4214,39220002,avia,4653000.0,613500.0,39220,1961 Rue de Franche-Comté,BOIS-D'AMONT,R
7554,69600004,avia,4571900.0,481000.0,69600,21 Grande Rue d'Oullins,Oullins,R
4203,39150002,avia,4658000.0,595400.0,39150,20 Rue de Paris,Saint-Laurent-en-Grandvaux,R
239,3150006,avia,4632800.0,338800.0,3150,11 AV DE CHAZEUIL,VARENNES-SUR-ALLIER,R
7449,69210009,avia,4582500.0,466900.0,69210,RN 7 LE GRAND CHEMIN,LENTILLY,R
9206,83570003,avia,4352800.0,615000.0,83570,QUARTIER LE FERRAILLON,Cotignac,R
1735,19200002,avia,4555700.0,230200.0,19200,56 Avenue du Général Leclerc,USSEL,R
1566,17210001,avia,4521900.0,-31100.0,17210,Lieu-dit Le Terrier de Chierzac,Bedenac,R
9791,89200008,avia,4749100.0,391200.0,89200,6 Rue de Lyon,Avallon,R
1568,17210005,avia,4516900.0,-33500.0,17210,Aire de Bedenac Est - RN 10,Bedenac,R
5860,57070003,avia,4912009.0,621832.0,57070,62 Rue du Général Metman,METZ,R
5870,57117001,avia,4911688.0,627859.0,57645,16 Route Sarrebruck,Montoy-Flanville,R
9788,89200003,avia,4749900.0,390800.0,89200,ROUTE DE TONNERRE,AVALLON,R
269,3400003,avia,4656300.0,335500.0,3400,28 Rue Bergeron-Vebret,Yzeure,R
9787,89200002,avia,4749000.0,390000.0,89200,RUE DE LA GOULOTTE,Avallon,R
313,4120004,avia,4385100.0,650800.0,4120,Boulevard Saint Michel,Castellane,R
5721,56120005,avia,4793803.86,-256435.55,56120,LES QUATRES VENTS,Guégon,R
5905,57260003,avia,4881200.0,671500.0,57260,18 Avenue Foch,DIEUZE,R
9804,89310001,avia,4769300.0,399700.0,89310,"36, rue de la République",Noyers,R
5808,56600002,avia,4776600.0,-333200.0,56600,AVENUE FRANCOIS MITTERAND BP 254,LANESTER,R
9811,89380001,avia,4788082.6805196,352683.65139365,89380,ROUTE DE JOIGNY,APPOIGNY,R
5585,54200005,avia,4867300.0,588600.0,54200,2 Rue Paul Keller,TOUL,R
5614,54340002,avia,4876800.0,612400.0,54340,ZA TURLOMONT,POMPEY,R
9830,89600001,avia,4800000.0,371800.0,89600,avenue du 8 mai 1945,Saint-Florentin,R
9828,89520003,avia,4751800.0,326000.0,89520,2 Rue de la Montagne,Sainpuits,R
5635,54520004,avia,4869400.0,613100.0,54520,12 Avenue de la Résistance,Laxou,R
9826,89520001,avia,4762000.0,319800.0,89520,Route de Ouanne,SAINT-SAUVEUR-EN-PUISAYE,R
1520,16730001,avia,4566495.44085,9163.80960888,16730,2 Avenue des Plantes,FLéAC,R
5644,54610001,avia,4888701.0,623214.0,54610,Route de Nancy,NOMENY,R
5655,54800004,avia,4915977.0,588111.0,54800,40 Avenue Lafayette,JARNY,R
1524,17000007,avia,4617100.0,-120400.0,17000,Rue de Béthencourt,LA ROCHELLE,R
5662,55000003,avia,4879000.0,513700.0,55000,2 Route de Reims,FAINS-VéEL,R
9835,89700001,avia,4785200.0,398500.0,89700,ROUTE DE DIJON,Tonnerre,R
1562,17200007,avia,4561863.511531,-102752.29020716,17200,quai des sabliers,Royan,R
5766,56350003,avia,4763633.0,-216842.0,56350, Rue de Vannes,ALLAIRE,R
7431,69160005,avia,4576600.0,478400.0,69160,49 AVENUE VICTOR HUGO,TASSIN LA DEMI LUNE,R
9207,83570004,avia,4352400.0,615100.0,83570,ZAC LOUP A LOUP,Cotignac,R
7418,69120012,avia,4576782.5073806,493543.67858569,69120,55 AV GARIBALDI,vaulx en velin,R
9209,83580003,avia,4326300.0,658300.0,83580,RN 98,GASSIN,R
1143,13320009,avia,4344400.0,543700.0,13320,CD6,Bouc-Bel-Air,R
9213,83600010,avia,4342900.0,676100.0,83600,1535 Avenue Mal. de Lattre de Tassigny,Fréjus,R
7395,69005005,avia,4575400.0,477700.0,69005,165 RUE JOLIOT CURIE,LYON 5EME,R
7388,69003013,avia,4575446.02,485283.65475131,69003,258 rue Garibaldi,LYON,R
4371,41000014,avia,4758800.0,131300.0,41000,Rue edouard Branly,BLOIS,R
2186,23300008,avia,4477600.0,-59500.0,33170,77 rue de la croix de monjous,Gradignan,R
5787,56450002,avia,4764000.0,-268000.0,56450,LA CROIX DE BONNERVAUD - RN 165,THEIX,R
1172,13420001,avia,4327900.0,561500.0,13420,RN 8 plainne de jouques,GEMENOS,R
2185,23300007,avia,4582700.0,125900.0,87000,4 avenue baudin,Limoges,R
2182,23300002,avia,4623100.0,150500.0,23300,ZA LA PRADE,LA SOUTERRAINE,R
7399,69007012,avia,4573700.0,482400.0,69007,44 AVENUE LECLERC,LYON 7,R
4944,46110003,avia,4495300.0,170300.0,46110,"189, avenue de Saint Céré",VAYRAC,R
1993,21330001,avia,4783946.523,437160.784,21330,2 ROUTE DE CHATILLON,LAIGNES,R
2011,21460003,avia,4750100.0,417700.0,21460,1 rue de la sagesse,EPOISSES,R
9797,89290001,avia,4774000.0,359900.0,89290,CENTRE ARTISANAL,CHAMPS-SUR-YONNE,R
260,3320001,avia,4673100.0,293800.0,3320,ROUTE DE MOULINS,Lurcy-Lévis,R
9795,89250001,avia,4790235.4808005,361057.20708072,89250,ROUTE D HERY,SEIGNELAY,R
1754,19330001,avia,4526712.0,167930.0,19330,Les Alleux,FAVARS,R
9653,87600003,avia,4583500.0,83700.0,87600,8 RUE FRANCOIS MITTERRAND,ROCHECHOUART,R
9794,89220001,avia,4769400.0,295000.0,89220,RUE DES VALLEES,BLéNEAU,R
7387,69003012,avia,4574700.0,486700.0,69003,65 COURS ALBERT THOMAS,Lyon,R
5501,52600002,avia,4784100.0,554900.0,52600,15 Rue Camille Perfetti,HORTES,R
102,1590001,avia,4632200.0,565600.0,1590,"18, Rue du 21 Juillet 1944",DORTAN,R
5506,52800003,avia,4804001.8214029,521015.85649123,52800,Grande rue,Foulain,R
3557,34200012,avia,4340800.0,367000.0,34200,79 boulevard camille,SETE,R
7775,71510001,avia,4684900.0,463100.0,71510,RUE DE LA GARE,SAINT-LéGER-SUR-DHEUNE,R
498,6430001,avia,4408768.3067888,759372.21262687,6430,Quartier celestrera,Tende,R
587,7200003,avia,4461400.0,440600.0,7200,Route de Montélimar,AUBENAS,R
1007,13011003,avia,4330300.0,547500.0,13011,ROUTE DES TROIS LUCS- LA VALENTINE,MARSEILLE,R
80,1430004,avia,4612800.0,554000.0,1430,2 Rue de l'Égalité,Maillat,R
7778,71570003,avia,4621000.0,475700.0,71570,le pré des grandes terres,LA CHAPELLE-DE-GUINCHAY,R
7784,71600004,avia,4644800.0,411600.0,71600,14 Quai du Commerce,Paray-le-Monial,R
9084,83170002,avia,4340900.0,604500.0,83170,.RN7,BRIGNOLES,R
3662,34800002,avia,4363200.0,344000.0,34800,9 RN 9,CLERMONT-L'HéRAULT,R
1002,13009009,avia,4325400.0,542100.0,13009,81 BOULEVARD DU REDON,Marseille,R
7792,71640002,avia,4683600.0,471800.0,71640,49 Grande Rue,Mercurey,R
8272,76300007,avia,4942100.0,110700.0,76300,10 Boulevard Industriel,Sotteville-lès-Rouen,R
3544,34140006,avia,4344800.0,364300.0,34140,180 chemin des esparrieres,BOUZIGUES,R
997,13008018,avia,4327410.3099894,538706.77184902,13008,96 rue Jean Mermoz,Marseille,R
10198,94220003,avia,4882500.0,240800.0,94220,114 Rue de Paris,Charenton-le-Pont,R
8259,76250003,avia,4947843.1414018,104744.84143145,76250,570 ROUTE DE DIEPPE,DEVILLE LES ROUEN,R
7766,71480005,avia,4648200.0,524300.0,71480,540 route des CHARMETTES,Varennes-Saint-Sauveur,R
8734,79110002,avia,4612400.0,-13400.0,79110,55 route de Niort,FONTENILLE-ST-MARTIN-D'ENTRAIGUE,R
7713,71250004,avia,4642800.0,466400.0,71250,14 route de la Digue,Cluny,R
4180,39000004,avia,4667000.0,557100.0,39000,32 Avenue Camille Prost,LONS-LE-SAUNIER,R
10190,94160001,avia,4884700.0,241600.0,94160,186 Avenue Gallieni,SAINT-MANDé,R
7724,71270004,avia,4687800.0,527100.0,71270,Route de Lons-le-Saunier,PIERRE-DE-BRESSE,R
7734,71320001,avia,4669400.0,413800.0,71320,ROUTE DE GUEUGNON,TOULON-SUR-ARROUX,R
7736,71350001,avia,4689200.0,502400.0,71350,AVENUE GISCARD D ESTAING,Verdun-sur-le-Doubs,R
7739,71370001,avia,4670500.0,498100.0,71370,PLACE DU MARCHE,Saint-Germain-du-Plain,R
604,7250004,avia,4475628.0,475673.0,7250,route de loriol,LE POUZIN,R
4122,38510004,avia,4567279.56,547128.23,38510,166 ROUTE D'ARGENT,Morestel,R
7745,71390001,avia,4671600.0,470400.0,71390,LE CHAMP FLEURY,BUXY,R
630,7580002,avia,4458400.0,453200.0,7580,RN 102,Saint-Jean-le-Centenier,R
7771,71500001,avia,4663900.0,521300.0,71500,99 RUE DU GUIDON,Louhans,R
738,10130001,avia,4804600.0,392400.0,10130,ROUTE DE DAVREY,Ervy-le-Châtel,R
2366,25420005,avia,4748700.0,677000.0,25420,82 Rue du Général de Gaulle,Bart,R
8065,74210002,avia,4577600.0,622200.0,74210,680 route d'Annecy,DOUSSARD,R
8069,74230006,avia,4588200.0,632300.0,74230,Avenue d'Annecy,Thônes,R
741,10140001,avia,4823700.0,446700.0,10140,5 RUE DES TANNERIES,VENDEUVRE-SUR-BARSE,R
8073,74250003,avia,4615900.0,636300.0,74250,419 Route de la Vallée du Giffre,Fillinges,R
2369,25430003,avia,4730179.6258093,656997.2688391,25430,Croix-Denis,Sancey,R
862,11480008,avia,4294543.586,298900.48,11480,route départementale 6009,La Palme,R
3819,35770002,avia,4805300.0,-161000.0,35770,ROUTE DE RENNES,VERN-SUR-SEICHE,R
748,10190001,avia,4827400.0,380400.0,10190,AVENUE DE LA REPUBLIQUE,ESTISSAC,R
2445,26200006,avia,4457800.0,474500.0,26200,RN7 ZA DU MEYROL,MONTELIMAR,R
8423,77141003,avia,4868409.14,308716.27,77141,"RN4 route de Pecy, lieu dit Lugins",Vaudoy-en-Brie,R
2374,25480004,avia,4727700.0,599400.0,25480,rue de la combe du puits,École-Valentin,R
3349,33310006,avia,4487900.0,-51800.0,33310,3 AV DE LA RESISTANCE,LORMONT,R
521,6600007,avia,4360087.60476,712225.595196,6600,136 Route de Nice,ANTIBES,R
8091,74330003,avia,4594899.49885,604605.205671,74330,1930 Route de Bellegarde,SILLINGY,R
3822,35800002,avia,4861500.0,-207000.0,35800,68 Boulevard Jules Verger,DINARD,R
547,6700003,avia,4365664.0,718031.0,6700,TERRE PLEIN DU PORT,SAINT-LAURENT-DU-VAR,R
8190,75016006,avia,4886400.0,227200.0,75116,PLACE TATTEGRAIN,PARIS,R
3115,31400002,avia,4357500.0,149000.0,31400,68 Route de Revel,TOULOUSE,R
12,1100004,avia,4627200.0,566000.0,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,R
3647,34700002,avia,4372279.323,332299.427,34700,ROUTE DE MONTPELLIER,LODèVE,R
496,6410003,avia,4362474.0,710244.0,6410,518 Route de la Mer,BIOT,R
625,7430004,avia,4525669.1678625,470602.58596348,7430,ZI de la Lombardière,Davézieux,R
9094,83190004,avia,4313300.0,584600.0,83190,427 Avenue de la Résistance,Ollioules,R
8087,74320005,avia,4585600.0,614300.0,74320,754 route d'albertville,SEVRIER,R
44,1250004,avia,4613408.0,528880.0,1250,route de la Vavrette,TOSSIAT,R
8783,79500003,avia,4620500.0,-9700.0,79500,D948,Chail,R
980,13002004,avia,4330200.0,537100.0,13002,44 BOULEVARD DES DAMES,Marseille,R
573,7130002,avia,4494400.0,485700.0,7130,AVENUE GROSS-UMSTADT,Saint-Péray,R
3051,31170007,avia,4358600.0,134700.0,31170,20 Boulevard Vincent Auriol,Tournefeuille,R
4048,38290006,avia,4566800.0,514300.0,38290,83 route de bourbre,Satolas-et-Bonce,R
8191,75016011,avia,4886500.0,228900.0,75116,69 Avenue Kléber,Paris,R
8209,76000006,avia,4943500.0,110500.0,76000,Avenue Aristide Briand,ROUEN,R
4110,38490010,avia,4553300.0,558700.0,38490,RN75 84 RUE GAMBETTA,LES ABRETS EN DAUPHINE,R
7803,71760001,avia,4671100.0,397200.0,71760,22 route de Luzy,Issy-l'Évêque,R
8258,76250002,avia,4947900.0,104700.0,76250,570 Route de Dieppe,Déville-lès-Rouen,R
2322,25130001,avia,4705778.7912386,667018.2578828,25130,Rue Pierre Perçot,VILLERS-LE-LAC,R
2925,30210008,avia,4394000.0,460000.0,30210,Route nationale 100,Fournès,R
2304,25000020,avia,4725700.0,601200.0,25000,80 Rue de Vesoul,BESANçON,R
994,13008014,avia,4324300.0,536900.0,13008,1 Avenue d'Odessa,MARSEILLE,R
2945,30300011,avia,4379039.7508843,463726.14587217,30300,AVENUE JEAN MONNET,BEAUCAIRE,R
10319,95380002,avia,4904806.137,250257.752,95380,145 Rue de Paris,LOUVRES,R
4021,38210003,avia,4529700.0,550200.0,38210,Route de Saint-Quentin,TULLINS,R
968,12600002,avia,4484071.0,266470.0,12600,Avenue de Brommat,Mur-de-Barrez,R
2438,26170002,avia,4427100.0,526700.0,26170,245 AVENUE DU GENERAL DE GAULLE,BUIS-LES-BARONNIES,R
7804,71800001,avia,4629000.0,430000.0,71800,route des forges,LA CLAYETTE,R
8659,78550004,avia,4879300.0,163100.0,78550,RN12 E12-LE VAL RAYMOND,Maulette,R
2974,30500001,avia,4426800.0,419600.0,30500,Route de Saint-Brès,Saint-Ambroix,R
2977,30510002,avia,4373441.2460034,434755.91304305,30510,KM2 ROUTE DE NIMES,Générac,R
2318,25110005,avia,4737778.75,637761.64115731,25110,7 Route de Rougemont,Autechaux,R
7809,71850004,avia,4630800.0,481100.0,71850,"60, Grande Rue de la Coupée",Charnay-lès-Mâcon,R
8660,78550005,avia,4879200.0,163300.0,78550,RN 12 - LA PRAIRIE,MAULETTE,R
7884,72400005,avia,4817500.0,65300.0,72400,RD 323,CHERRE,R
488,6360001,avia,4372903.5301218,736706.32474162,6360,35 avenue de Verdun,Eze,R
2422,26100008,avia,4504900.0,507500.0,26100,56 AV DU MAQUIS,Romans-sur-Isère,R
3477,33720006,avia,4464717.0,-35066.0,33720,48 Cours Joffre,PODENSAC,R
1038,13014010,avia,4333500.0,540000.0,13014,33 Avenue Alexandre Ansaldi,Marseille,R
9111,83240006,avia,4318400.0,654300.0,83240,rd559 ave de st raphael,Cavalaire-sur-Mer,R
7750,71400007,avia,4695700.0,431600.0,71400,2 Route de Beaune,AUTUN,R
7756,71420002,avia,4657900.0,424100.0,71420,Route de Martigny,GENELARD,R
7758,71450001,avia,4670700.0,439000.0,71450,RUE DES COMMUNAUTES,BLANZY,R
2763,29260005,avia,4848801.9036541,-429400.31439909,29260,ZA DE MESCODEN - D770,Ploudaniel,R
7759,71450002,avia,4670200.0,438800.0,71450,"37, rue de la République",Blanzy,R
7760,71460001,avia,4661000.0,467200.0,71460,Route de Chalon,SAINT-GENGOUX-LE-NATIONAL,R
539,6650003,avia,4366800.0,698500.0,6650,Rond Point Font Neuve,Opio,R
8751,79200006,avia,4664100.0,-26200.0,79200,20 Boulevard Georges Clemenceau,PARTHENAY,R
493,6400005,avia,4354738.0,704418.0,6400,96 Avenue Maréchal Juin,Cannes,R
2705,28700005,avia,4845205.7318886,175371.88857642,28700,La fosse Fondue,Roinville,R
2907,30140002,avia,4405184.0,398507.0,30140,24 Avenue du Pasteur Rollin,Anduze,R
23,1130002,avia,4616700.0,569100.0,1130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,R
10296,95270004,avia,4908500.0,241600.0,95270,RN 16,ÉPINAY-CHAMPLâTREUX,R
7712,71250001,avia,4642800.0,466200.0,71250,AVENUE CHARLES DE GAULLE,CLUNY,R
3683,35000024,avia,4809800.0,-164300.0,35000,182 rue de chateaugiron,Rennes,R
986,13006003,avia,4328620.0,537408.0,13006,88 Boulevard Notre-Dame,MARSEILLE,R
7822,72000022,avia,4802700.0,18100.0,72000,362 AVENUE RHIN ET DANUBE,LE MANS,R
8240,76210002,avia,4957300.0,46800.0,76210,17 Rue Jacques Fauquet,BOLBEC,R
4034,38250003,avia,4507462.9195706,555322.7260991,38250,531 AVENUE DU GENERAL DE GAULLE,Villard-de-Lans,R
10182,94120005,avia,4885300.0,246600.0,94120,236 Avenue de la République,Fontenay-sous-Bois,R
